DateTime,site_id,LE_obs,Rn,G,Ta_C,P_kPa,qa,ga,gs,rho_a,dT_obs
2011-05-20 17:00:00,US-MMS,116.728,166.294,13.738,25.03,98.326,0.011333462420490503,0.04207683516314764,0.0046468012910022395,1.1487679497036714,0.7375324391217166
2011-05-21 03:00:00,US-MMS,-7.736,-59.72,5.195,18.18,98.258,0.011840318238540551,0.021939027000810494,0.018317980534742227,1.174965622198903,-2.2071302922810125
2011-05-21 11:00:00,US-MMS,167.524,283.869,11.511,24.48,98.063,0.01307984532523201,0.08019338661461356,0.008179425769250352,1.1478124199699369,1.1332523308562426
2011-05-21 16:00:00,US-MMS,117.435,185.711,14.376,26.58,97.976,0.013997952195730403,0.043097551394568875,0.004723824587596313,1.1387593082743872,1.092793661330589
2011-05-22 13:00:00,US-MMS,253.21,487.528,18.378,26.16,97.907,0.02165823820723192,0.07102159091892882,0.03444647255804229,1.1395541452942068,2.654860301727275
2011-05-22 16:00:00,US-MMS,163.677,260.36,18.715,27.47,97.686,0.014556272040222659,0.08382493551273572,0.006158180169679459,1.1320273119348272,0.8175610622679128
2011-05-24 11:00:00,US-MMS,343.934,698.448,8.678,22.41,97.834,0.014637533669626503,0.06632439012930286,0.019059307039288174,1.1531521184611622,4.4992929517980285
2011-05-24 13:00:00,US-MMS,309.53,577.767,16.048,24.91,97.797,0.013502612492028762,0.06073130155424097,0.011230583238343481,1.143047516364986,3.6147911031821316
2011-05-24 14:00:00,US-MMS,240.566,417.947,16.282,25.67,97.778,0.013642908111418576,0.0518955634709894,0.008924095637848682,1.1399188547239534,2.709708751265153
2011-05-24 17:00:00,US-MMS,94.01,172.277,14.858,26.07,97.781,0.013615669192428312,0.04080566377246484,0.0036847244269625997,1.1384299288467614,1.3581823768533965
2011-05-25 02:00:00,US-MMS,-9.347,-57.355,5.163,19.15,97.743,0.013404092751780566,0.027298976709961707,0.006984567133752452,1.1649285740378237,-1.6636543522034566
2011-05-25 11:00:00,US-MMS,337.107,528.308,14.068,26.61,97.299,0.01639119143795809,0.09307373152616145,0.016804422131615912,1.1307774664253263,1.6746696310679001
2011-05-25 12:00:00,US-MMS,242.821,361.274,17.159,27.07,97.253,0.015211465364379785,0.09021647891378794,0.010408320795199313,1.1285111002207509,0.9899789299602149
2011-05-27 10:00:00,US-MMS,114.887,229.199,-5.704,11.8,98.126,0.00882101998287814,0.05608849667049311,0.09810569592756611,1.1996591841196451,1.7747672391034077
2011-05-29 17:00:00,US-MMS,172.192,178.061,19.15,30.42,98.242,0.014814212005608137,0.04577986614442784,0.005470208989004197,1.1274071723061783,-0.25604093417038043
2011-05-30 05:00:00,US-MMS,-13.25,-57.972,7.835,21.89,98.541,0.015672175527413852,0.022989674232624418,0.007292817964297064,1.1635324894081127,-1.9550288638931934
2011-05-30 15:00:00,US-MMS,361.0,515.678,22.13,31.52,98.725,0.014478525748475708,0.06300069680224078,0.007928862056334033,1.1288595168034183,1.854478769689588
2011-05-30 17:00:00,US-MMS,193.491,195.468,20.6,31.35,98.703,0.015543033385307527,0.05559602552473729,0.005781189220306228,1.1292380534792945,-0.29515784521118354
2011-05-31 13:00:00,US-MMS,384.0,711.708,20.106,31.18,98.974,0.014181669796254326,0.06544286696302591,0.006765211155426362,1.132971030396423,4.128021693490936
2011-05-31 14:00:00,US-MMS,311.432,513.274,20.377,31.31,98.945,0.014203480753114993,0.05880596219160205,0.006216121566350336,1.1321554423734481,2.712060618042638
2011-05-31 17:00:00,US-MMS,133.135,135.395,17.811,29.89,98.856,0.017032391476013382,0.03099820695178899,0.006205275167400662,1.1364374190574587,-0.4392483725479258
2011-06-01 10:00:00,US-MMS,351.65,634.037,8.416,25.66,99.25,0.008081110727476535,0.05012448661013045,0.007277248631614413,1.1571184988616023,4.7001396189868805
2011-06-01 14:00:00,US-MMS,390.939,631.769,13.674,28.88,99.071,0.006864882739175231,0.06275111162074827,0.006534418211257837,1.1427175906482838,3.1520842310788737
2011-06-01 15:00:00,US-MMS,314.441,474.697,14.018,29.09,99.027,0.007631348582824359,0.058843937087795214,0.005737439111329643,1.1414164587857223,2.166448272534288
2011-06-01 17:00:00,US-MMS,156.76,192.698,12.89,28.76,98.943,0.0076016709468471845,0.041471403838882225,0.0032987880331702794,1.141694804934393,0.4843601687352667
